时间,比赛名称,下注选项,当前价格,池子大小,模拟投入($),预计利润($),链接
2025-12-02, 11:00:12 a.m.,"Bitcoin above ___ on December 2?","No",0.919,496051.287685,100,8.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:12 a.m.,"Bitcoin above ___ on December 2?","No",0.919,496051.287685,100,8.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:12 a.m.,"Bitcoin above ___ on December 2?","No",0.919,496051.287685,100,8.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:12 a.m.,"Bitcoin above ___ on December 2?","No",0.919,496051.287685,100,8.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:22 a.m.,"Bitcoin above ___ on December 2?","Yes",0.889,557037.352866,100,11.10,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:00:36 a.m.,"Bitcoin above ___ on December 2?","No",0.156,557037.352866,100,84.40,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","No",0.911,496051.287685,100,8.90,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.92,557037.352866,100,8.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:19 a.m.,"Bitcoin price on December 2?","No",0.93,53484.404752,100,7.00,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:34 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:01:35 a.m.,"Bitcoin price on December 2?","No",0.979,104190.715792,100,2.10,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:00 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:01 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:01 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:01 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:01 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:01 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:01 a.m.,"Bitcoin above ___ on December 2?","Yes",0.113,496051.287685,100,88.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:11 a.m.,"Bitcoin above ___ on December 2?","No",0.91,496051.287685,100,9.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:12 a.m.,"Ethereum above ___ on December 2?","Yes",0.977,268325.793715,100,2.30,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:02:19 a.m.,"Bitcoin price on December 2?","No",0.913,71470.978465,100,8.70,https://polymarket.com/event/bitcoin-price-on-december-2
